NOMBRE_ESCUELA;FK_ID_COMUNA
ESCUELA NEMESIO ANTUNEZ;SANTIAGO SUR
LICEO PORTAL DE LA CISTERNA;SANTIAGO SUR
LICEO TENIENTE FRANCISCO MERY AGUIRRE;SANTIAGO SUR
ESCUELA CIUDAD DE BARCELONA;SANTIAGO CENTRO
ESCUELA VILLA SUR;SANTIAGO CENTRO
COLEGIO ANTU;SANTIAGO SUR
ESCUELA BASICA CLARA  ESTRELLA;SANTIAGO SUR
ESCUELA  RAUL SAEZ SAEZ;SANTIAGO SUR
ESCUELA BASICA BERNARDO O´HIGGINS;SANTIAGO SUR
COLEGIO PARQUE LAS AMERICAS;SANTIAGO CENTRO
ESCUELA BASICA REPUBLICA DE LAS FILIPINAS;SANTIAGO SUR
ESCUELA BASICA COEDUCACIONAL;SANTIAGO SUR
C.E.I.A.PEDRO AGUIRRE CERDA;SANTIAGO CENTRO
COLEGIO LO ESPEJO;SANTIAGO SUR
INSTITUTO COMERCIAL PARTICULAR LA CISTERNA;SANTIAGO SUR
CENTRO EDUCACIONAL SANTA CLARA;SANTIAGO SUR
COLEGIO SANTA ISABEL DE HUNGRIA;SANTIAGO SUR
LICEO LAURA VICUNA;SANTIAGO SUR
COLEGIO SANTA MARIA DE LOS ANGELES;SANTIAGO SUR
LICEO MADRE CECILIA LAZZERI;SANTIAGO SUR
ESCUELA Y LICEO LIAHONA;SANTIAGO SUR
CHILEAN EAGLES COLLEGE - LA CISTERNA;SANTIAGO SUR
ESCUELA JOSE ABELARDO NUNEZ Nº 1;SANTIAGO SUR
CENTRO EDUCACIONAL SANTA ROSA;SANTIAGO SUR
COLEGIO TENIENTE DAGOBERTO GODOY;SANTIAGO SUR
CENTRO POLITECNICO PARTICULAR SAN RAMON;SANTIAGO SUR
LICEO TÉCNICO INDUSTRIAL LA CISTERNA;SANTIAGO SUR
ROSA MARCKMANN DE GONZALEZ;SANTIAGO SUR
ESCUELA PARTICULAR GRACIELA L.DE IBANEZ;SANTIAGO SUR
ESCUELA PARTICULAR PABLO GOYENECHE IVER;SANTIAGO SUR
ESC. PART.ADVENTISTA BUENAVENTURA;SANTIAGO SUR
COLEGIO ADVENTISTA LA CISTERNA;SANTIAGO SUR
COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ;SANTIAGO CENTRO
ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO;SANTIAGO SUR
COLEGIO POLIV. SAINT ORLAND;SANTIAGO SUR
ESCUELA PABLO DE TARSO;SANTIAGO SUR
ESCUELA PARTICULAR CAMPANITA;SANTIAGO SUR
ESCUELA PARTICULAR LOCARNO;SANTIAGO SUR
ESCUELA PARTICULAR GUIA ESTUDIANTIL;SANTIAGO SUR
ESCUELA PARTICULAR SAINT PHILLIP OF NERY;SANTIAGO SUR
LICEO POLITECNICO PART.SAGRADO CORAZON;SANTIAGO SUR
ESCUELA PART. REPUBLICA ALEMANIA FEDERAL;SANTIAGO SUR
ESCUELA PARTICULAR STA.MARIA MAZZARELLO;SANTIAGO SUR
COLEGIO PARTICULAR KENNEDY;SANTIAGO SUR
COMPLEJO EDUCACIONAL STELLA MARIS;SANTIAGO SUR
ESCUELA PARTICULAR LOS CAPULLITOS;SANTIAGO SUR
COLEGIO IDOP LIMITADA;SANTIAGO SUR
COLEGIO SOL DE CHILE;SANTIAGO SUR
COLEGIO MIGUEL DE CERVANTES;SANTIAGO SUR
ESCUELA PARTICULAR SAN MARTIN DE PORRES;SANTIAGO SUR
COLEGIO POLITEC. MARIA GRISELDA VALLE S.;SANTIAGO SUR
ESCUELA PARTICULAR MIGUEL DE CERVANTES;SANTIAGO SUR
COLEGIO EL ALMENDRO;SANTIAGO SUR
COLEGIO GRACE SCHOOL;SANTIAGO CENTRO
ESCUELA PARTICULAR KAROL C.DE CRACOVIA;SANTIAGO CENTRO
ESCUELA PARTICULAR LOS LAGOS CHILE;SANTIAGO SUR
ESCUELA PARTICULAR VILLA EL SOL;SANTIAGO SUR
COLEGIO POLIV. SAINT TRINITY COLLEGE;SANTIAGO SUR
COLEGIO PRINCESS ANNE SCHOOL;SANTIAGO SUR
COLEGIO PARTICULAR VILLA JESUS;SANTIAGO SUR
LICEO BICENTENARIO INDUSTRIAL DE ELECTROTECNIA RAMON B;SANTIAGO SUR
CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.;SANTIAGO PONIENTE
LICEO BICENTENARIO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ;SANTIAGO PONIENTE
LICEO SANTIAGO BUERAS Y AVARIA;SANTIAGO PONIENTE
LICEO JOSE IGNACIO ZENTENO;SANTIAGO PONIENTE
LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO;SANTIAGO PONIENTE
LICEO COMERCIAL B-72;SANTIAGO PONIENTE
CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC;SANTIAGO PONIENTE
ESCUELA BASICA CONDORES DE PLATA;SANTIAGO PONIENTE
ESCUELA BASICA PROF.RAMON DEL RIO;SANTIAGO PONIENTE
ESCUELA BASICA PACTO ANDINO;SANTIAGO PONIENTE
ESCUELA LOTHAR KOMMER BRUGER;SANTIAGO PONIENTE
ESCUELA GENERAL SAN MARTIN;SANTIAGO PONIENTE
ESCUELA GENERAL OHIGGINS;SANTIAGO PONIENTE
ESCUELA PRESIDENTE RIESCO ERRAZURIZ;SANTIAGO PONIENTE
ESCUELA BASICA CAROLINA VERGARA AYARES;SANTIAGO PONIENTE
ESCUELA  BASICA  ESTADO  DE  PALESTINA;SANTIAGO PONIENTE
ESCUELA VICENTE REYES PALAZUELOS;SANTIAGO PONIENTE
ESCUELA J.PRIETO VIAL;SANTIAGO PONIENTE
ESCUELA BÁSICA N 263 RAMON FREIRE;SANTIAGO PONIENTE
ESCUELA LEON HUMBERTO VALENZUELA;SANTIAGO PONIENTE
ESCUELA ESTRELLA REINA DE CHILE;SANTIAGO PONIENTE
ESCUELA EL LLANO DE MAIPU;SANTIAGO PONIENTE
ESCUELA SANTA ADELA;SANTIAGO PONIENTE
LICEO REINO DE DINAMARCA;SANTIAGO PONIENTE
ESCUELA TOMAS VARGAS;SANTIAGO PONIENTE
REPUBLICA DE GUATEMALA;SANTIAGO PONIENTE
ESCUELA BASICA REINA DE SUECIA;SANTIAGO PONIENTE
LICEO ALCALDE GONZALO PEREZ LLONA;SANTIAGO PONIENTE
LICEO POLITECNICO PARTICULAR HANNOVER;SANTIAGO PONIENTE
COLEGIO BICENTENARIO DE EXCELENCIA POLITECNICO ALEMAN ALBERT EINSTEIN;SANTIAGO PONIENTE
ESCUELA PARTICULAR FRANZ LISZT;SANTIAGO PONIENTE
LICEO SAN PEDRO POVEDA;SANTIAGO PONIENTE
ESCUELA PARTICULAR INSTITUTO AMERICA;SANTIAGO PONIENTE
COLEGIO POLIVALENTE CAMILO HENRIQUEZ;SANTIAGO PONIENTE
CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS;SANTIAGO PONIENTE
COLEGIO PARTICULAR SAN FELIX;SANTIAGO PONIENTE
COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I;SANTIAGO PONIENTE
COLEGIO PART. ASCENSION NICOL;SANTIAGO PONIENTE
COLEGIO POLIVALENTE PATRICIO MEKIS;SANTIAGO PONIENTE
COLEGIO PARTICULAR MATER DEI;SANTIAGO PONIENTE
ESC. BASICA DIVINO JESUS;SANTIAGO PONIENTE
ESCUELA PARTICULAR HOLANDA;SANTIAGO PONIENTE
COLEGIO ALBERTO PEREZ;SANTIAGO PONIENTE
COLEGIO SOFIA INFANTE HURTADO;SANTIAGO PONIENTE
ESCUELA PARTICULAR JOSE ANTONIO LECAROS;SANTIAGO PONIENTE
LICEO MATER PURISSIMA;SANTIAGO PONIENTE
ESCUELA BASICA CAMPOS DE MAIPU-CERRILLOS;SANTIAGO PONIENTE
ESCUELA LICEO MADRE VICENCIA;SANTIAGO PONIENTE
COLEGIO PARTICULAR DE ASIS;SANTIAGO PONIENTE
ESCUELA, COLEGIO POLITEC.H.DE MAGALLANES;SANTIAGO PONIENTE
COLEGIO ELLEN COLLEGE;SANTIAGO PONIENTE
COLEGIO INDUSTRIAL PART. DON ORIONE;SANTIAGO PONIENTE
ESCUELA PARTICULAR SAINT RODRIC COLLEGE;SANTIAGO PONIENTE
COLEGIO EL REDENTOR;SANTIAGO PONIENTE
CENTRO EDUCACIONAL SAN ANDRES;SANTIAGO PONIENTE
COLEGIO ROSITA SANCHEZ;SANTIAGO PONIENTE
LICEO INDUSTRIAL ALBERTO WIDMER;SANTIAGO PONIENTE
COMPLEJO EDUCACIONAL MAIPU;SANTIAGO PONIENTE
ESCUELA PARTICULAR VILLA ESPANA;SANTIAGO PONIENTE
ESCUELA PARTICULAR RUBEN DARIO;SANTIAGO PONIENTE
ESC. BASICA PARTIC.SAINT MAURICES;SANTIAGO PONIENTE
COLEGIO PETER COLLEGE;SANTIAGO PONIENTE
LICEO INDUSTRIAL DOMINGO MATTE PEREZ;SANTIAGO PONIENTE
LICEO COMERCIAL MOLINA LAVIN;SANTIAGO PONIENTE
LICEO GUILLERMO LABARCA HUBERTSON;SANTIAGO PONIENTE
LICEO POLITECNICO;SANTIAGO PONIENTE
ESCUELA PLATON;SANTIAGO PONIENTE
ESCUELA ABATE MOLINA;SANTIAGO PONIENTE
ESCUELA INGLATERRA;SANTIAGO PONIENTE
ESCUELA ANGELMO;SANTIAGO PONIENTE
ESCUELA INSIGNE GABRIELA;SANTIAGO PONIENTE
ESCUELA LO FRANCO;SANTIAGO PONIENTE
ESCUELA ANTUMALAL;SANTIAGO PONIENTE
ESCUELA CALICANTO;SANTIAGO PONIENTE
ESCUELA BASICA MUNICIPAL GRENOBLE;SANTIAGO PONIENTE
ESCUELA REPUBLICA DE LA INDIA;SANTIAGO PONIENTE
MUSTAFA KEMAL ATATURK;SANTIAGO PONIENTE
ESCUELA GIL DE CASTRO;SANTIAGO PONIENTE
ESCUELA OLGA NAVARRO SEPULVEDA;SANTIAGO PONIENTE
ESCUELA PARTICULAR JOSE JOAQUIN PEREZ;SANTIAGO PONIENTE
ESCUELA PARTICULAR SAN JOSE SCHOOL;SANTIAGO PONIENTE
ESCUELA PARTICULAR VICTOR HUGO;SANTIAGO PONIENTE
LICEO ALBERTO HURTADO;SANTIAGO PONIENTE
ESCUELA PARTICULAR MONTE GRANDE;SANTIAGO PONIENTE
ESCUELA N°1124 ALIANZA AMERICANA;SANTIAGO PONIENTE
LICEO POLIV.SAN JOSE DE LA PRECIOSA SANG;SANTIAGO PONIENTE
ESCUELA BASICA PARTICULAR  Nº 488 `ZENON TORREALBA`;SANTIAGO PONIENTE
ESCUELA PARTICULAR NUEVO HORIZONTE;SANTIAGO PONIENTE
ESCUELA PARTICULAR PDTE. ABRAHAM LINCOLN;SANTIAGO PONIENTE
COLEGIO SAINT MARK;SANTIAGO PONIENTE
COLEGIO BICENTENARIO ELVIRA HURTADO DE MATTE DE SANTIAGO;SANTIAGO PONIENTE
CENTRO EDUCACIONAL ALBERTO HURTADO;SANTIAGO PONIENTE
LICEO POLITECNICO SAN FRANCISCO SOLANO;SANTIAGO PONIENTE
COLEGIO POLIVALENTE PRINCIPE DE GALES;SANTIAGO PONIENTE
ESCUELA PARTICULAR CARMEN CHACON;SANTIAGO PONIENTE
ESCUELA PARTICULAR MARIA CRISTINA;SANTIAGO PONIENTE
COLEGIO MARQUEL;SANTIAGO PONIENTE
LICEO BICENTENARIO INDUSTRIAL VICENTE PEREZ ROSALES;SANTIAGO PONIENTE
ESCUELA ALIANZA;SANTIAGO PONIENTE
LICEO POLIVALENTE LOS HEROES DE LA CONCEPCIÓN;SANTIAGO PONIENTE
COMPLEJO EDUCACIONAL PEDRO PRADO;SANTIAGO PONIENTE
LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL;SANTIAGO PONIENTE
ESCUELA ESTRELLA DE CHILE;SANTIAGO PONIENTE
ESCUELA PRESIDENTE ROOSEVELT;SANTIAGO PONIENTE
ESCUELA ESTADO DE FLORIDA;SANTIAGO PONIENTE
ESCUELA HERMINDA DE LA VICTORIA;SANTIAGO PONIENTE
ESCUELA JAIME GOMEZ GARCIA;SANTIAGO PONIENTE
ESCUELA ALEXANDER GRAHAM BELL;SANTIAGO PONIENTE
ESCUELA PROFESORA GLADYS VALENZUELA V;SANTIAGO PONIENTE
ESCUELA GOLDA MEIR;SANTIAGO PONIENTE
ESCUELA MILLAHUE;SANTIAGO PONIENTE
ESCUELA MARISCAL DE AYACUCHO;SANTIAGO PONIENTE
ESCUELA PROVINCIA DE ARAUCO;SANTIAGO PONIENTE
ESCUELA GENERAL RENE ESCAURIAZA;SANTIAGO PONIENTE
ESCUELA EL SALITRE;SANTIAGO PONIENTE
ESCUELA ALBERT EINSTEIN;SANTIAGO PONIENTE
ESCUELA SOR TERESA DE LOS ANDES;SANTIAGO PONIENTE
ESCUELA MONSENOR CARLOS OVIEDO;SANTIAGO PONIENTE
ESCUELA FEDERICO ACEVEDO SALAZAR;SANTIAGO PONIENTE
LICEO BICENTENARIO POETA PABLO NERUDA;SANTIAGO PONIENTE
ESCUELA BASICA PAULO FREIRE;SANTIAGO PONIENTE
ESCUELA DOCTOR TREVISO GIRARDI TONELLI;SANTIAGO PONIENTE
ESCUELA ELVIRA SANTA CRUZ OSSA;SANTIAGO PONIENTE
ESCUELA BASICA N°389 REPUBLICA DE ESTADOS UNIDOS;SANTIAGO PONIENTE
COLEGIO NEPTUNO;SANTIAGO PONIENTE
ESCUELA MARIA LUISA BOMBAL;SANTIAGO PONIENTE
ESCUELA POETA VICENTE HUIDOBRO;SANTIAGO PONIENTE
LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.;SANTIAGO PONIENTE
ESCUELA CIUDAD SANTO DOMINGO DE GUZMAN;SANTIAGO PONIENTE
ESCUELA PROF. MANUEL GUERRERO CEBALLOS;SANTIAGO PONIENTE
ESCUELA BASICA MELVIN JONES;SANTIAGO PONIENTE
ESCUELA SAN DANIEL;SANTIAGO PONIENTE
ESCUELA SARGENTO CANDELARIA;SANTIAGO PONIENTE
COMPLEJO EDUCACIONAL CERRO NAVIA;SANTIAGO PONIENTE
ESCUELA CENTRO EDUC.INTEGRAL DE ADULTOS;SANTIAGO PONIENTE
LICEO CIUDAD DE BRASILIA;SANTIAGO PONIENTE
ESCUELA BASICA G-N°320 LIPANGUE;SANTIAGO NORTE
ESC.COMODORO ARTURO MERINO BENITEZ;SANTIAGO PONIENTE
ESCUELA LO BOZA;SANTIAGO PONIENTE
ESCUELA PARTICULAR FRINGS COLLEGE;SANTIAGO PONIENTE
ESCUELA BASICA PARTICULAR N°811 DRA.VICTORIA GARCIA;SANTIAGO PONIENTE
ESCUELA PARTICULAR ESPANA;SANTIAGO PONIENTE
ESCUELA PARTICULAR BABILONIA;SANTIAGO PONIENTE
ESCUELA PARTICULAR RAPA NUI;SANTIAGO PONIENTE
COLEGIO CRISTIAN AND CAREN SCHOOL;SANTIAGO PONIENTE
ESCUELA PARTICULAR ANDANTINO;SANTIAGO PONIENTE
ESCUELA CHARLES SCHOOL-DIURNA;SANTIAGO PONIENTE
ESCUELA JARDIN LO PRADO;SANTIAGO PONIENTE
COLEGIO MINISTRO DIEGO PORTALES;SANTIAGO PONIENTE
COLEGIO BICENTENARIO SAN DAMIAN DE MOLOKAI;SANTIAGO PONIENTE
ESCUELA PARTICULAR ROBERT KENNEDY;SANTIAGO PONIENTE
ESCUELA BAS. COLEGIO BAU;SANTIAGO PONIENTE
LICEO TENIENTE DAGOBERTO GODOY NO.3;SANTIAGO PONIENTE
ESCUELA BASICA N°1058 SANTA BEATRIZ;SANTIAGO PONIENTE
ESCUELA PARTICULAR SAN VICENTE FERRER;SANTIAGO PONIENTE
ESCUELA PARTICULAR VILLA LOURDES;SANTIAGO PONIENTE
ESC BAS PART CENTRO EDUCACIONAL SN PABLO;SANTIAGO PONIENTE
ESCUELA PART. SUNS SCHOOL;SANTIAGO PONIENTE
ESCUELA  BASICA  N° 912 ELLEN  COLLEGE;SANTIAGO PONIENTE
ESCUELA PARTICULAR CARLOS PEZOA VELIZ;SANTIAGO PONIENTE
ESCUELA PARTICULAR LA FRONTERA;SANTIAGO PONIENTE
COLEGIO BICENTENARIO MADRE ANA EUGENIA;SANTIAGO PONIENTE
ESCUELA PARTICULAR LA CIUDAD EDUCATIVA;SANTIAGO PONIENTE
COLEGIO POLIV. SAINT ORLAND N 3;SANTIAGO PONIENTE
LICEO INDUSTRIAL BICENTENARIO BENJAMIN DAVILA LARRAIN;SANTIAGO PONIENTE
ESCUELA JUANA DE LESTONAC;SANTIAGO PONIENTE
LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA;SANTIAGO NORTE
ESCUELA BASICA ISABEL LE BRUN;SANTIAGO PONIENTE
LICEO THOMAS ALVA EDISON;SANTIAGO PONIENTE
ESCUELA DOMINGO SANTA MARIA GONZALEZ;SANTIAGO PONIENTE
ESCUELA CAPITAN JOSE LUIS ARANEDA;SANTIAGO PONIENTE
ESCUELA GENERAL MANUEL BULNES PRIETO;SANTIAGO PONIENTE
ESCUELA REBECA MATTE BELLO;SANTIAGO PONIENTE
ESCUELA GENERAL ALEJANDRO GOROSTIAGA O;SANTIAGO PONIENTE
ESCUELA JUANA ATALA DE HIRMAS;SANTIAGO PONIENTE
ESC. BASICA MONSERRAT ROBERT DE GARCIA;SANTIAGO PONIENTE
COLEGIO PARTICULAR HELENICO;SANTIAGO PONIENTE
COLEGIO CORAZON DE JESUS DE RENCA;SANTIAGO PONIENTE
COLEGIO PRESIDENTE ALESSANDRI;SANTIAGO NORTE
COLEGIO PARTICULAR CHARLES DARWIN;SANTIAGO PONIENTE
COLEGIO ARTURO TORO AMOR;SANTIAGO NORTE
ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA;SANTIAGO PONIENTE
ESCUELA PARTICULAR SAN GENARO;SANTIAGO PONIENTE
ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA;SANTIAGO PONIENTE
ESCUELA PARTICULAR JOSE BERNARDO SUAREZ;SANTIAGO PONIENTE
COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA;SANTIAGO PONIENTE
ESCUELA PARTICULAR SAN FIDEL;SANTIAGO PONIENTE
ESCUELA BASICA  N° 878  LOS ACACIOS;SANTIAGO PONIENTE
ESCUELA ESTADO DE MICHIGAN;SANTIAGO NORTE
ESCUELA BASICA EL MANIO;SANTIAGO NORTE
PARROQUIAL NUESTRA SEÑORA DEL CARMEN DE QUILICURA;SANTIAGO NORTE
COLEGIO POLIV. SANTA MARIA;SANTIAGO NORTE
ESCUELA BASICA PART PAULA JARAQUEMADA;SANTIAGO NORTE
LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO;SANTIAGO NORTE
CENTRO EDUCACIONAL DE HUECHURABA;SANTIAGO NORTE
LICEO POETA FEDERICO GARCIA LORCA;SANTIAGO NORTE
LICEO ARTURO PEREZ CANTO;SANTIAGO NORTE
LICEO POLIV. ABDON CIFUENTES;SANTIAGO NORTE
CENTRO EDUCACIONAL JOSE MIGUEL CARRERA;SANTIAGO NORTE
COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR;SANTIAGO NORTE
ESCUELA SARGENTO 2. DANIEL REBOLLEDO;SANTIAGO NORTE
LICEO ALBERTO BLEST GANA;SANTIAGO NORTE
ESCUELA D-114;SANTIAGO NORTE
ESCUELA HORACIO JOHNSON GANA;SANTIAGO NORTE
ESCUELA DRA.ELOISA DIAZ INSUNZA;SANTIAGO NORTE
ESCUELA PUERTO RICO;SANTIAGO NORTE
LICEO MUNC.ALMIRANTE GALVARINO RIVEROS;SANTIAGO NORTE
CENTRO EDUC.ESCRITORES DE CHILE;SANTIAGO NORTE
ESCUELA ARAUCARIAS DE CHILE;SANTIAGO NORTE
ESCUELA BASICA CARLOS PRATS G.;SANTIAGO NORTE
ESCUELA VALLE DEL INCA;SANTIAGO NORTE
ESCUELA ADELAIDA LA FETRA;SANTIAGO NORTE
ESCUELA BÁSICA POETA EUSEBIO LILLO;SANTIAGO NORTE
ESCUELA ATENEA;SANTIAGO NORTE
ESCUELA LUIS GALDAMES;SANTIAGO NORTE
ESCUELA AVIADOR DAGOBERTO GODOY F.;SANTIAGO NORTE
ESCUELA SANTA VICTORIA DE HUECHURABA;SANTIAGO NORTE
ESCUELA BASICA LIKAN-ANTAI;SANTIAGO NORTE
ESCUELA VICTOR CUCCUINI;SANTIAGO NORTE
ESCUELA MARTA COLVIN;SANTIAGO NORTE
ESCUELA ANNE ELEONOR ROOSEVELT;SANTIAGO NORTE
ESCUELA SANTIAGO DE GUAYAQUIL;SANTIAGO NORTE
ESCUELA MUN.HERMANA MARIA GORETTI;SANTIAGO NORTE
ESCUELA RAFAEL VALDIVIESO;SANTIAGO NORTE
COLEGIO POLIV. ALEJANDRO FLORES;SANTIAGO NORTE
COLEGIO CRISTOBAL COLON;SANTIAGO NORTE
LICEO AVENIDA RECOLETA;SANTIAGO NORTE
LICEO LAS AMERICAS MODERNAS;SANTIAGO NORTE
ESCUELA JOSE ABELARDO NUÑEZ Nº 3;SANTIAGO NORTE
COLEGIO LIBERTADOR SAN MARTIN;SANTIAGO NORTE
ESCUELA PARTICULAR EL CARMEN;SANTIAGO NORTE
ESCUELA PARTICULAR N.SRA.DE GUADALUPE;SANTIAGO NORTE
ESCUELA PATROCINIO EL SEMBRADOR N 2;SANTIAGO NORTE
ESCUELA SAN JORGE;SANTIAGO NORTE
ESCUELA PARTICULAR SAN DIEGO;SANTIAGO NORTE
COLEGIO MATER DOLOROSA;SANTIAGO NORTE
ESCUELA BASICA SANTO DOMINGO;SANTIAGO NORTE
ESCUELA BASICA PART. THE LITTLE SCHOOL;SANTIAGO NORTE
COLEGIO HELLEN´S COLLEGE;SANTIAGO NORTE
ESCUELA PARTICULAR FRANCISCO BILBAO;SANTIAGO NORTE
ESCUELA BASICA INES DE SUAREZ;SANTIAGO NORTE
ESCUELA BASICA PART.MARY ANNE SCHOOL;SANTIAGO NORTE
ESCUELA PARTICULAR PARQUE ASUNCION;SANTIAGO NORTE
LICEO BICENTENARIO NUEVA AURORA DE CHILE;SANTIAGO NORTE
COLEGIO PARTICULAR JUAN PABLO;SANTIAGO NORTE
ESCUELA PART. SANTA LUISA DE MARILLAC;SANTIAGO NORTE
ESCUELA PARTICULAR ZOLTAN DIENES;SANTIAGO NORTE
ESCUELA PARTICULAR JAIME EYZAGUIRRE;SANTIAGO NORTE
ESCUELA BÁSICA Nº 953 JOSE ARTIGA;SANTIAGO NORTE
ESCUELA BAS. ISABEL GONZALEZ CARES;SANTIAGO NORTE
ESCUELA PARTICULAR ISLA DE PASCUA;SANTIAGO NORTE
ESCUELA BÀSICA Nº 1090 UNIÒN LATINOAMERICANA;SANTIAGO NORTE
LICEO POLIVALENTE SAINT ANDREWS;SANTIAGO NORTE
ESCUELA BASICA PART.BRIGIDA WALKER;SANTIAGO NORTE
ESCUELA PART. ADVENTISTA SANTIAGO NORTE;SANTIAGO NORTE
LICEO POLIVALENTE RAFAEL DONOSO CARRASCO;SANTIAGO NORTE
LICEO INDUSTRIAL DE RECOLETA;SANTIAGO NORTE
LICEO REBECA OLIVARES BENITEZ;SANTIAGO NORTE
LICEO POLIVALENTE RIGOBERTO FONTT I.;SANTIAGO NORTE
ESCUELA BASICA MARCOS GOOYCOLEA CORTES;SANTIAGO NORTE
ESCUELA BASICA SANTA TERESA DEL CARMELO;SANTIAGO NORTE
ESCUELA PREMIO NOBEL PABLO NERUDA;SANTIAGO NORTE
ANDALIEN DE COLINA;SANTIAGO NORTE
LICEO ESMERALDA;SANTIAGO NORTE
ESCUELA BASICA ALGARROBAL;SANTIAGO NORTE
LICEO PELDEHUE;SANTIAGO NORTE
ESC.BASICA FRANCISCO PETRINOVIC KARLOVAC;SANTIAGO NORTE
ESCUELA BASICA SAN VICENTE DE LO ARCAYA;SANTIAGO NORTE
ESCUELA BASICA SANTA MARTA DE LIRAY;SANTIAGO NORTE
ESCUELA PARTICULAR DESIREE;SANTIAGO NORTE
LICEO BICENTENARIO MANUEL PLAZA REYES DE LAMPA;SANTIAGO NORTE
ESCUELA MANUEL SEGOVIA MONTENEGRO;SANTIAGO NORTE
ESCUELA REPUBLICA DE POLONIA;SANTIAGO NORTE
ESCUELA BASICA CACIQUE COLIN;SANTIAGO NORTE
ESCUELA SANTA  BARBARA;SANTIAGO NORTE
ESCUELA POLONIA GUTIERREZ C.;SANTIAGO NORTE
ESCUELA BASICA F-N°371 SANTA ROSA DE LAMPA;SANTIAGO NORTE
ESCUELA BASICA F - N°372 SANTA SARA;SANTIAGO NORTE
ESCUELA BASICA G-N°373 EL LUCERO;SANTIAGO NORTE
NORMA GONZÁLEZ GUERRA;SANTIAGO NORTE
ESCUELA BASICA SAN SEBASTIAN DE BATUCO;SANTIAGO NORTE
LICEO POLIVALENTE MANUEL RODRIGUEZ;SANTIAGO NORTE
LICEO HUERTOS FAMILIARES;SANTIAGO NORTE
ESCUELA BASICA G-N°345 RUNGUE;SANTIAGO NORTE
ESCUELA BASICA G-N° 346;SANTIAGO NORTE
ESCUELA BASICA G-N°348;SANTIAGO NORTE
ESCUELA BASICA G-N°349;SANTIAGO NORTE
ESCUELA BASICA G-N°350;SANTIAGO NORTE
LICEO MONTENEGRO;SANTIAGO NORTE
ESCUELA BASICA G-N°352 PLAZUELA DE POLPAICO;SANTIAGO NORTE
ESCUELA PARTICULAR LA MERCED;SANTIAGO NORTE
ESCUELA CAMINO DE LUZ;CORDILLERA
ESCUELA CONSOLIDADA;CORDILLERA
LICEO PUENTE ALTO;CORDILLERA
LICEO IND. MUNICIPALIZADO A N_ 116;CORDILLERA
LICEO SAN GERONIMO;CORDILLERA
LICEO COMERCIAL DE PUENTE ALTO;CORDILLERA
COLEGIO MAIPO;CORDILLERA
CENTRO EDUCACIONAL NUEVA CREACION;CORDILLERA
ESCUELA LOS ANDES;CORDILLERA
ESCUELA NONATO COO;CORDILLERA
ESCUELA VILLA PEDRO AGUIRRE CERDA;CORDILLERA
ESCUELA EJERCITO LIBERTADOR;CORDILLERA
LICEO MUNIC.ING.MILITAR JUAN MACKENA O.;CORDILLERA
ESCUELA OSCAR BONILLA;CORDILLERA
ESCUELA LUIS MATTE LARRAIN;CORDILLERA
ESCUELA GABRIELA;CORDILLERA
ESCUELA SAN LUIS GONZAGA;CORDILLERA
COLEGIO ESTELA SEGURA;CORDILLERA
COLEGIO ARTURO PRAT;CORDILLERA
COLEGIO CORDILLERA;CORDILLERA
COLEGIO POLIVALENTE DOMINGO MATTE MESIAS;CORDILLERA
ESCUELA GENOVEVA MOLL BRIONES;CORDILLERA
LICEO NUESTRA SENORA DE LAS MERCEDES;CORDILLERA
ESCUELA SANTA JOAQUINA DE VEDRUNA;CORDILLERA
COLEGIO CRISTIANO BELEN;CORDILLERA
COLEGIO INGLES SAN LUIS GONZAGA II;CORDILLERA
ESC. PART. SAN ANDRES;CORDILLERA
ESCUELA INDUSTRIAL LAS NIEVES;CORDILLERA
ESC. PARTICULAR JOSEFINA GANA DE J.;CORDILLERA
COLEGIO POLIV. EL ALBORADA;CORDILLERA
COLEGIO POLIV. PROFESOR ILDEFONSO CALDERON;CORDILLERA
ESCUELA PARTICULAR MIGUEL CRUCHAGA T.;CORDILLERA
COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO;CORDILLERA
LICEO POLIVALENTE MARIA REINA;CORDILLERA
COLEGIO SENDA DEL SABER;CORDILLERA
LICEO BICENTENARIO TÉCNICO LAS NIEVES;CORDILLERA
COLEGIO LOS AROMOS;CORDILLERA
COLEGIO PARTICULAR NIDAL;CORDILLERA
